,industry_code_ANZSIC,industry_name_ANZSIC,variable,value,unit
5873,15,6,7,2871,1
5874,15,6,2,3154,1
5875,15,6,6,2976,1
5876,15,6,1,1057,1
5877,15,6,0,3964,0
5878,15,6,3,3276,0
5879,15,6,4,240,1
5880,15,6,5,1524,1
5881,15,6,8,1934,1
5882,15,6,7,1795,1
5883,15,6,2,5141,1
5884,15,6,6,1446,1
5885,15,6,1,4680,1
5886,15,6,0,4745,0
5887,15,6,3,5515,0
5888,15,6,4,2803,1
5889,15,6,5,3801,1
5890,15,6,8,4034,1
5891,15,6,7,3908,1
5892,15,6,2,2288,1
5893,15,6,6,3723,1
5894,15,6,1,1667,1
5895,15,6,0,2732,0
5896,15,6,3,5231,0
5897,15,6,4,2750,1
5898,15,6,5,4049,1
5899,15,6,8,4244,1
5900,15,6,7,4073,1
5901,15,6,2,2891,1
5902,15,6,6,3908,1
5903,15,6,1,2188,1
5904,15,6,0,4963,0
5905,15,6,3,3965,0
5906,15,6,4,1873,1
5907,15,6,5,3569,1
5908,15,6,8,3693,1
5909,15,6,7,3554,1
5910,15,6,2,2666,1
5911,15,6,6,3595,1
5912,15,6,1,1961,1
5913,15,6,0,3033,0
5914,15,6,3,3662,0
5915,15,6,4,2165,1
5916,15,6,5,3855,1
5917,15,6,8,3919,1
5918,15,6,7,3801,1
5919,15,6,2,2666,1
5920,15,6,6,4666,1
5921,15,6,1,3335,1
5922,15,6,0,1037,0
5923,15,6,3,5588,0
5924,15,6,4,3186,1
5925,15,6,5,4587,1
5926,15,6,8,4624,1
5927,15,6,7,4284,1
5928,15,6,2,5170,1
5929,15,6,6,599,1
5930,15,6,1,4536,1
5931,15,6,0,4053,0
5932,15,6,3,3609,0
5933,15,6,4,1346,1
5934,15,6,5,3039,1
5935,15,6,8,3168,1
5936,15,6,7,2987,1
5937,15,6,2,2612,1
5938,15,6,6,3530,1
5939,15,6,1,1866,1
5940,16,9,0,5334,0
5941,16,9,3,19,0
5942,16,9,4,2921,1
5943,16,9,5,1032,1
5944,16,9,8,1174,1
5945,16,9,7,227,1
5946,16,9,2,3959,1
5947,16,9,6,736,1
5948,16,9,1,3661,1
5949,16,9,0,4045,0
5950,16,9,3,571,0
5951,16,9,4,4738,1
5952,16,9,5,2018,1
5953,16,9,8,2114,1
5954,16,9,7,1589,1
5955,16,9,2,3603,1
5956,16,9,6,1014,1
5957,16,9,1,3783,1
5958,16,9,0,247,0
5959,16,9,3,5102,0
5960,16,9,4,2471,1
5961,16,9,5,4552,1
5962,16,9,8,4730,1
5963,16,9,7,4421,1
5964,16,9,2,5170,1
5965,16,9,6,4008,1
5966,16,9,1,1127,1
5967,16,9,0,227,0
5968,16,9,3,825,0
5969,16,9,4,3904,1
5970,16,9,5,457,1
5971,16,9,8,616,1
5972,16,9,7,399,1
5973,16,9,2,266,1
5974,16,9,6,4813,1
5975,16,9,1,2636,1
5976,16,9,0,4835,0
5977,16,9,3,1871,0
5978,16,9,4,5000,1
5979,16,9,5,1275,1
5980,16,9,8,1453,1
5981,16,9,7,1227,1
5982,16,9,2,1008,1
5983,16,9,6,494,1
5984,16,9,1,4091,1
5985,16,9,0,2554,0
5986,16,9,3,1595,0
5987,16,9,4,4548,1
5988,16,9,5,471,1
5989,16,9,8,595,1
5990,16,9,7,537,1
5991,16,9,2,2819,1
5992,16,9,6,1442,1
5993,16,9,1,5679,1
5994,16,9,0,484,0
5995,16,9,3,1304,0
5996,16,9,4,4548,1
5997,16,9,5,1183,1
5998,16,9,8,1501,1
5999,16,9,7,1096,1
6000,16,9,2,116,1
6001,16,9,6,3258,1
6002,16,9,1,653,1
6003,16,9,0,5061,0
6004,16,9,3,4185,0
6005,16,9,4,1632,1
6006,16,9,5,2960,1
6007,16,9,8,3086,1
6008,16,9,7,3013,1
6009,16,9,2,73,1
6010,16,9,6,3739,1
6011,16,9,1,1441,1
6012,16,9,0,1400,0
6013,16,9,3,960,0
6014,16,9,4,4249,1
6015,16,9,5,712,1
6016,16,9,8,858,1
6017,16,9,7,548,1
6018,16,9,2,1067,1
6019,16,9,6,1078,1
6020,16,9,1,4336,1
6021,17,4,0,4449,0
6022,17,4,3,19,0
6023,17,4,4,564,1
6024,17,4,5,4783,1
6025,17,4,8,5146,1
6026,17,4,7,4738,1
6027,17,4,2,266,1
6028,17,4,6,1080,1
6029,17,4,1,5524,1
6030,17,4,0,2195,0
6031,17,4,3,3694,0
6032,17,4,4,868,1
6033,17,4,5,3956,1
6034,17,4,8,4687,1
6035,17,4,7,4657,1
6036,17,4,2,1793,1
6037,17,4,6,229,1
6038,17,4,1,4624,1
6039,17,4,0,3251,0
6040,17,4,3,2550,0
6041,17,4,4,4718,1
6042,17,4,5,2269,1
6043,17,4,8,2671,1
6044,17,4,7,2564,1
6045,17,4,2,867,1
6046,17,4,6,3478,1
6047,17,4,1,2883,1
6048,17,4,0,3211,0
6049,17,4,3,3853,0
6050,17,4,4,798,1
6051,17,4,5,3469,1
6052,17,4,8,4046,1
6053,17,4,7,3889,1
6054,17,4,2,2749,1
6055,17,4,6,5012,1
6056,17,4,1,3993,1
6057,17,4,0,1730,0
6058,17,4,3,4416,0
6059,17,4,4,1628,1
6060,17,4,5,4595,1
6061,17,4,8,5319,1
6062,17,4,7,5344,1
6063,17,4,2,5773,1
6064,17,4,6,1238,1
6065,17,4,1,202,1
6066,17,4,0,3541,0
6067,17,4,3,2587,0
6068,17,4,4,5471,1
6069,17,4,5,5773,1
6070,17,4,8,2337,1
6071,17,4,7,2322,1
6072,17,4,2,17,1
6073,17,4,6,2950,1
6074,17,4,1,2030,1
6075,17,4,0,1933,0
6076,17,4,3,2242,0
6077,17,4,4,5539,1
6078,17,4,5,4506,1
6079,17,4,8,4681,1
6080,17,4,7,3668,1
6081,17,4,2,5773,1
6082,17,4,6,3569,1
6083,17,4,1,2436,1
6084,17,4,0,1037,0
6085,17,4,3,488,0
6086,17,4,4,3114,1
6087,17,4,5,5773,1
6088,17,4,8,2655,1
6089,17,4,7,2338,1
6090,17,4,2,3186,1
6091,17,4,6,2482,1
6092,17,4,1,1839,1
6093,17,4,0,5608,0
6094,17,4,3,3160,0
6095,17,4,4,440,1
6096,17,4,5,4374,1
6097,17,4,8,4735,1
6098,17,4,7,4444,1
6099,17,4,2,4940,1
6100,17,4,6,5383,1
6101,17,4,1,4382,1
6102,18,13,0,5259,0
6103,18,13,3,19,0
6104,18,13,4,905,1
6105,18,13,5,5573,1
6106,18,13,8,346,1
6107,18,13,7,5617,1
6108,18,13,2,1628,1
6109,18,13,6,1962,1
6110,18,13,1,5278,1
6111,18,13,0,5380,0
6112,18,13,3,1770,0
6113,18,13,4,5143,1
6114,18,13,5,2408,1
6115,18,13,8,2605,1
6116,18,13,7,2363,1
6117,18,13,2,2103,1
6118,18,13,6,2437,1
6119,18,13,1,4637,1
6120,18,13,0,989,0
6121,18,13,3,77,0
6122,18,13,4,3462,1
6123,18,13,5,467,1
6124,18,13,8,675,1
6125,18,13,7,428,1
6126,18,13,2,240,1
6127,18,13,6,575,1
6128,18,13,1,1858,1
6129,18,13,0,4981,0
6130,18,13,3,5724,0
6131,18,13,4,3520,1
6132,18,13,5,442,1
6133,18,13,8,779,1
6134,18,13,7,558,1
6135,18,13,2,4606,1
6136,18,13,6,1602,1
6137,18,13,1,3390,1
6138,18,13,0,2322,0
6139,18,13,3,4800,0
6140,18,13,4,2916,1
6141,18,13,5,5311,1
6142,18,13,8,143,1
6143,18,13,7,5690,1
6144,18,13,2,0,1
6145,18,13,6,1676,1
6146,18,13,1,1918,1
6147,18,13,0,3699,0
6148,18,13,3,2979,0
6149,18,13,4,1163,1
6150,18,13,5,3114,1
6151,18,13,8,3514,1
6152,18,13,7,3420,1
6153,18,13,2,265,1
6154,18,13,6,3637,1
6155,18,13,1,219,1
6156,18,13,0,1037,0
6157,18,13,3,2278,0
6158,18,13,4,888,1
6159,18,13,5,2590,1
6160,18,13,8,3408,1
6161,18,13,7,3363,1
6162,18,13,2,1523,1
6163,18,13,6,2820,1
6164,18,13,1,5539,1
6165,18,13,0,2818,0
6166,18,13,3,2441,0
6167,18,13,4,364,1
6168,18,13,5,2657,1
6169,18,13,8,3193,1
6170,18,13,7,3012,1
6171,18,13,2,265,1
6172,18,13,6,3462,1
6173,18,13,1,408,1
6174,18,13,0,1748,0
6175,18,13,3,4175,0
6176,18,13,4,2379,1
6177,18,13,5,4982,1
6178,18,13,8,5374,1
6179,18,13,7,5101,1
6180,18,13,2,4502,1
6181,18,13,6,221,1
6182,18,13,1,2506,1
6183,19,3,0,3639,0
6184,19,3,3,1249,0
6185,19,3,4,5252,1
6186,19,3,5,3943,1
6187,19,3,8,4281,1
6188,19,3,7,3961,1
6189,19,3,2,4478,1
6190,19,3,6,1410,1
6191,19,3,1,3362,1
6192,0,2,0,3686,0
6193,0,2,3,19,0
6194,0,2,4,3026,1
6195,0,2,5,5560,1
6196,0,2,8,293,1
6197,0,2,7,5259,1
6198,0,2,2,428,1
6199,0,2,6,4431,1
6200,0,2,1,3147,1
6201,0,2,0,1994,0
6202,0,2,3,3417,0
6203,0,2,4,1407,1
6204,0,2,5,922,1
6205,0,2,8,1052,1
6206,0,2,7,761,1
6207,0,2,2,180,1
6208,0,2,6,4275,1
6209,0,2,1,3111,1
6210,0,2,0,2064,0
6211,0,2,3,1109,0
6212,0,2,4,4482,1
6213,0,2,5,3151,1
6214,0,2,8,3195,1
6215,0,2,7,3113,1
6216,0,2,2,5539,1
6217,0,2,6,433,1
6218,0,2,1,4878,1
6219,0,2,0,628,0
6220,0,2,3,1344,0
6221,0,2,4,4464,1
6222,0,2,5,3002,1
6223,0,2,8,3075,1
6224,0,2,7,2936,1
6225,0,2,2,816,1
6226,0,2,6,5343,1
6227,0,2,1,3804,1
6228,0,2,0,4211,0
6229,0,2,3,1321,0
6230,0,2,4,4318,1
6231,0,2,5,2153,1
6232,0,2,8,2285,1
6233,0,2,7,2163,1
6234,0,2,2,3979,1
6235,0,2,6,4126,1
6236,0,2,1,2620,1
6237,0,2,0,5566,0
6238,0,2,3,4504,0
6239,0,2,4,1524,1
6240,0,2,5,106,1
6241,0,2,8,382,1
6242,0,2,7,5738,1
6243,0,2,2,4264,1
6244,0,2,6,2617,1
6245,0,2,1,447,1
6246,0,2,0,3210,0
6247,0,2,3,3899,0
6248,0,2,4,1362,1
6249,0,2,5,4081,1
6250,0,2,8,4142,1
6251,0,2,7,4073,1
6252,0,2,2,4177,1
6253,0,2,6,5464,1
6254,0,2,1,5773,1
6255,0,2,0,1037,0
6256,0,2,3,5219,0
6257,0,2,4,2496,1
6258,0,2,5,457,1
6259,0,2,8,545,1
6260,0,2,7,446,1
6261,0,2,2,5277,1
6262,0,2,6,2866,1
6263,0,2,1,5773,1
6264,0,2,0,4810,0
6265,0,2,3,216,0
6266,0,2,4,3681,1
6267,0,2,5,3176,1
6268,0,2,8,3353,1
6269,0,2,7,3054,1
6270,0,2,2,2591,1
6271,0,2,6,1050,1
6272,0,2,1,5361,1
6273,1,12,0,3700,0
6274,1,12,3,19,0
6275,1,12,4,5723,1
6276,1,12,5,1075,1
6277,1,12,8,1251,1
6278,1,12,7,906,1
6279,1,12,2,2916,1
6280,1,12,6,5773,1
6281,1,12,1,2975,1
6282,1,12,0,1524,0
6283,1,12,3,3083,0
6284,1,12,4,4029,1
6285,1,12,5,4206,1
6286,1,12,8,4300,1
6287,1,12,7,3827,1
6288,1,12,2,173,1
6289,1,12,6,5669,1
6290,1,12,1,3861,1
6291,1,12,0,2288,0
6292,1,12,3,1572,0
6293,1,12,4,1037,1
6294,1,12,5,1389,1
6295,1,12,8,1419,1
6296,1,12,7,644,1
6297,1,12,2,3796,1
6298,1,12,6,2059,1
6299,1,12,1,5773,1
6300,1,12,0,3541,0
6301,1,12,3,4254,0
6302,1,12,4,3885,1
6303,1,12,5,2111,1
6304,1,12,8,2120,1
6305,1,12,7,1667,1
6306,1,12,2,3436,1
6307,1,12,6,3589,1
6308,1,12,1,1112,1
6309,1,12,0,2583,0
6310,1,12,3,5556,0
6311,1,12,4,266,1
6312,1,12,5,999,1
6313,1,12,8,1047,1
6314,1,12,7,86,1
6315,1,12,2,3919,1
6316,1,12,6,5773,1
6317,1,12,1,1902,1
6318,1,12,0,483,0
6319,1,12,3,5269,0
6320,1,12,4,4963,1
6321,1,12,5,4206,1
6322,1,12,8,515,1
6323,1,12,7,4289,1
6324,1,12,2,5773,1
6325,1,12,6,5773,1
6326,1,12,1,3746,1
6327,1,12,0,4397,0
6328,1,12,3,5158,0
6329,1,12,4,5602,1
6330,1,12,5,49,1
6331,1,12,8,95,1
6332,1,12,7,5287,1
6333,1,12,2,1950,1
6334,1,12,6,5773,1
6335,1,12,1,5773,1
6336,1,12,0,4397,0
6337,1,12,3,2195,0
6338,1,12,4,2072,1
6339,1,12,5,779,1
6340,1,12,8,857,1
6341,1,12,7,1348,1
6342,1,12,2,16,1
6343,1,12,6,390,1
6344,1,12,1,3469,1
6345,1,12,0,4964,0
6346,1,12,3,4385,0
6347,1,12,4,4838,1
6348,1,12,5,4742,1
6349,1,12,8,5043,1
6350,1,12,7,4543,1
6351,1,12,2,5773,1
6352,1,12,6,3334,1
6353,1,12,1,5180,1
6354,2,11,0,5543,0
6355,2,11,3,19,0
6356,2,11,4,2410,1
6357,2,11,5,1685,1
6358,2,11,8,1718,1
6359,2,11,7,1414,1
6360,2,11,2,2202,1
6361,2,11,6,1695,1
6362,2,11,1,4823,1
6363,2,11,0,4685,0
6364,2,11,3,1078,0
6365,2,11,4,4843,1
6366,2,11,5,3343,1
6367,2,11,8,3372,1
6368,2,11,7,3275,1
6369,2,11,2,1892,1
6370,2,11,6,2325,1
6371,2,11,1,4624,1
6372,2,11,0,1493,0
6373,2,11,3,646,0
6374,2,11,4,4269,1
6375,2,11,5,2163,1
6376,2,11,8,2179,1
6377,2,11,7,2035,1
6378,2,11,2,888,1
6379,2,11,6,895,1
6380,2,11,1,3350,1
6381,2,11,0,1507,0
6382,2,11,3,2316,0
6383,2,11,4,531,1
6384,2,11,5,3643,1
6385,2,11,8,3670,1
6386,2,11,7,3611,1
6387,2,11,2,1092,1
6388,2,11,6,2533,1
6389,2,11,1,4513,1
6390,2,11,0,428,0
6391,2,11,3,3105,0
6392,2,11,4,1499,1
6393,2,11,5,5187,1
6394,2,11,8,5214,1
6395,2,11,7,5060,1
6396,2,11,2,4148,1
6397,2,11,6,4440,1
6398,2,11,1,1789,1
6399,2,11,0,3574,0
6400,2,11,3,2808,0
6401,2,11,4,1247,1
6402,2,11,5,455,1
6403,2,11,8,509,1
6404,2,11,7,400,1
6405,2,11,2,4372,1
6406,2,11,6,5172,1
6407,2,11,1,2346,1
6408,2,11,0,1092,0
6409,2,11,3,1938,0
6410,2,11,4,862,1
6411,2,11,5,349,1
6412,2,11,8,393,1
6413,2,11,7,282,1
6414,2,11,2,3986,1
6415,2,11,6,5234,1
6416,2,11,1,2355,1
6417,2,11,0,942,0
6418,2,11,3,5475,0
6419,2,11,4,4466,1
6420,2,11,5,4233,1
6421,2,11,8,4272,1
6422,2,11,7,4085,1
6423,2,11,2,2853,1
6424,2,11,6,3666,1
6425,2,11,1,1387,1
6426,2,11,0,1988,0
6427,2,11,3,2149,0
6428,2,11,4,815,1
6429,2,11,5,24,1
6430,2,11,8,63,1
6431,2,11,7,5646,1
6432,2,11,2,4135,1
6433,2,11,6,4976,1
6434,2,11,1,2523,1
6435,3,7,0,4365,0
6436,3,7,3,19,0
6437,3,7,4,4305,1
6438,3,7,5,2497,1
6439,3,7,8,2529,1
6440,3,7,7,2126,1
6441,3,7,2,3704,1
6442,3,7,6,5533,1
6443,3,7,1,4777,1
6444,3,7,0,3066,0
6445,3,7,3,4677,0
6446,3,7,4,3210,1
6447,3,7,5,1203,1
6448,3,7,8,1246,1
6449,3,7,7,923,1
6450,3,7,2,1794,1
6451,3,7,6,3044,1
6452,3,7,1,5657,1
6453,3,7,0,4528,0
6454,3,7,3,3716,0
6455,3,7,4,2177,1
6456,3,7,5,1436,1
6457,3,7,8,1462,1
6458,3,7,7,992,1
6459,3,7,2,2749,1
6460,3,7,6,3211,1
6461,3,7,1,2843,1
6462,3,7,0,3541,0
6463,3,7,3,4294,0
6464,3,7,4,2819,1
6465,3,7,5,1307,1
6466,3,7,8,1345,1
6467,3,7,7,1217,1
6468,3,7,2,265,1
6469,3,7,6,3180,1
6470,3,7,1,2216,1
6471,3,7,0,3210,0
6472,3,7,3,138,0
6473,3,7,4,4305,1
6474,3,7,5,3128,1
6475,3,7,8,3193,1
6476,3,7,7,2944,1
6477,3,7,2,3284,1
6478,3,7,6,5212,1
6479,3,7,1,4607,1
6480,3,7,0,1037,0
6481,3,7,3,127,0
6482,3,7,4,4606,1
6483,3,7,5,3704,1
6484,3,7,8,3770,1
6485,3,7,7,3481,1
6486,3,7,2,4347,1
6487,3,7,6,5331,1
6488,3,7,1,4774,1
6489,3,7,0,1037,0
6490,3,7,3,1693,0
6491,3,7,4,692,1
6492,3,7,5,212,1
6493,3,7,8,498,1
6494,3,7,7,5567,1
6495,3,7,2,2525,1
6496,3,7,6,3233,1
6497,3,7,1,2888,1
6498,3,7,0,483,0
6499,3,7,3,5751,0
6500,3,7,4,5235,1
6501,3,7,5,608,1
6502,3,7,8,697,1
6503,3,7,7,401,1
6504,3,7,2,1218,1
6505,3,7,6,3838,1
6506,3,7,1,3415,1
6507,3,7,0,291,0
6508,3,7,3,1147,0
6509,3,7,4,537,1
6510,3,7,5,1466,1
6511,3,7,8,1561,1
6512,3,7,7,1206,1
6513,3,7,2,2358,1
6514,3,7,6,4544,1
6515,3,7,1,4012,1
6516,4,5,0,2981,0
6517,4,5,3,19,0
6518,4,5,4,125,1
6519,4,5,5,5406,1
6520,4,5,8,5479,1
6521,4,5,7,5153,1
6522,4,5,2,213,1
6523,4,5,6,5535,1
6524,4,5,1,2491,1
6525,4,5,0,1430,0
6526,4,5,3,3015,0
6527,4,5,4,1551,1
6528,4,5,5,5303,1
6529,4,5,8,5330,1
6530,4,5,7,5115,1
6531,4,5,2,5062,1
6532,4,5,6,3916,1
6533,4,5,1,1126,1
6534,4,5,0,2313,0
6535,4,5,3,1374,0
6536,4,5,4,5421,1
6537,4,5,5,3338,1
6538,4,5,8,3352,1
6539,4,5,7,3243,1
6540,4,5,2,2496,1
6541,4,5,6,1364,1
6542,4,5,1,3414,1
6543,4,5,0,1415,0
6544,4,5,3,2135,0
6545,4,5,4,399,1
6546,4,5,5,3691,1
6547,4,5,8,3709,1
6548,4,5,7,3596,1
6549,4,5,2,2154,1
6550,4,5,6,2074,1
6551,4,5,1,3805,1
6552,4,5,0,4879,0
6553,4,5,3,1835,0
6554,4,5,4,300,1
6555,4,5,5,4065,1
6556,4,5,8,4075,1
6557,4,5,7,4011,1
6558,4,5,2,1807,1
6559,4,5,6,2036,1
6560,4,5,1,4111,1
6561,4,5,0,1696,0
6562,4,5,3,620,0
6563,4,5,4,5072,1
6564,4,5,5,3470,1
6565,4,5,8,3479,1
6566,4,5,7,3418,1
6567,4,5,2,2279,1
6568,4,5,6,1641,1
6569,4,5,1,3556,1
6570,4,5,0,4528,0
6571,4,5,3,5368,0
6572,4,5,4,4194,1
6573,4,5,5,2763,1
6574,4,5,8,2775,1
6575,4,5,7,2624,1
6576,4,5,2,2239,1
6577,4,5,6,1534,1
6578,4,5,1,3632,1
6579,4,5,0,3389,0
6580,4,5,3,2342,0
6581,4,5,4,1378,1
6582,4,5,5,4855,1
6583,4,5,8,4876,1
6584,4,5,7,4775,1
6585,4,5,2,2490,1
6586,4,5,6,3258,1
6587,4,5,1,4725,1
6588,4,5,0,4166,0
6589,4,5,3,844,0
6590,4,5,4,5488,1
6591,4,5,5,3702,1
6592,4,5,8,3724,1
6593,4,5,7,3568,1
6594,4,5,2,3022,1
6595,4,5,6,2627,1
6596,4,5,1,4831,1
6597,5,19,0,5388,0
6598,5,19,3,19,0
6599,5,19,4,2708,1
6600,5,19,5,4638,1
6601,5,19,8,4656,1
6602,5,19,7,4507,1
6603,5,19,2,3778,1
6604,5,19,6,3374,1
6605,5,19,1,4994,1
6606,5,19,0,4240,0
6607,5,19,3,663,0
6608,5,19,4,5040,1
6609,5,19,5,5424,1
6610,5,19,8,5451,1
6611,5,19,7,5304,1
6612,5,19,2,4429,1
6613,5,19,6,3779,1
6614,5,19,1,3900,1
6615,5,19,0,812,0
6616,5,19,3,5711,0
6617,5,19,4,4136,1
6618,5,19,5,4538,1
6619,5,19,8,4555,1
6620,5,19,7,4441,1
6621,5,19,2,3500,1
6622,5,19,6,2846,1
6623,5,19,1,2564,1
6624,5,19,0,5726,0
6625,5,19,3,752,0
6626,5,19,4,5012,1
6627,5,19,5,5123,1
6628,5,19,8,5154,1
6629,5,19,7,5021,1
6630,5,19,2,3913,1
6631,5,19,6,3483,1
6632,5,19,1,2417,1
6633,5,19,0,4315,0
6634,5,19,3,1403,0
6635,5,19,4,535,1
6636,5,19,5,870,1
6637,5,19,8,887,1
6638,5,19,7,800,1
6639,5,19,2,4927,1
6640,5,19,6,4845,1
6641,5,19,1,5119,1
6642,5,19,0,2154,0
6643,5,19,3,1107,0
6644,5,19,4,5695,1
6645,5,19,5,403,1
6646,5,19,8,419,1
6647,5,19,7,307,1
6648,5,19,2,4640,1
6649,5,19,6,4588,1
6650,5,19,1,3816,1
6651,5,19,0,4528,0
6652,5,19,3,5310,0
6653,5,19,4,4054,1
6654,5,19,5,4099,1
6655,5,19,8,4149,1
6656,5,19,7,4018,1
6657,5,19,2,3026,1
6658,5,19,6,3294,1
6659,5,19,1,2785,1
6660,5,19,0,4264,0
6661,5,19,3,2544,0
6662,5,19,4,1245,1
6663,5,19,5,2751,1
6664,5,19,8,2779,1
6665,5,19,7,2730,1
6666,5,19,2,3687,1
6667,5,19,6,76,1
6668,5,19,1,707,1
6669,5,19,0,1477,0
6670,5,19,3,109,0
6671,5,19,4,4684,1
6672,5,19,5,5463,1
6673,5,19,8,5489,1
6674,5,19,7,5377,1
6675,5,19,2,3518,1
6676,5,19,6,3597,1
6677,5,19,1,3769,1
6678,6,17,0,524,0
6679,6,17,3,19,0
6680,6,17,4,2165,1
6681,6,17,5,2858,1
6682,6,17,8,2881,1
6683,6,17,7,2794,1
6684,6,17,2,905,1
6685,6,17,6,2295,1
6686,6,17,1,5233,1
6687,6,17,0,179,0
6688,6,17,3,2246,0
6689,6,17,4,5066,1
6690,6,17,5,4818,1
6691,6,17,8,4834,1
6692,6,17,7,4734,1
6693,6,17,2,2989,1
6694,6,17,6,3057,1
6695,6,17,1,4619,1
6696,6,17,0,2107,0
6697,6,17,3,1186,0
6698,6,17,4,4022,1
6699,6,17,5,3559,1
6700,6,17,8,3570,1
6701,6,17,7,3501,1
6702,6,17,2,5773,1
6703,6,17,6,1085,1
6704,6,17,1,2883,1
6705,6,17,0,1251,0
6706,6,17,3,1930,0
6707,6,17,4,4985,1
6708,6,17,5,4489,1
6709,6,17,8,4497,1
6710,6,17,7,4419,1
6711,6,17,2,1918,1
6712,6,17,6,1813,1
6713,6,17,1,3178,1
6714,6,17,0,4571,0
6715,6,17,3,1570,0
6716,6,17,4,4794,1
6717,6,17,5,4757,1
6718,6,17,8,4769,1
6719,6,17,7,4701,1
6720,6,17,2,1020,1
6721,6,17,6,1634,1
6722,6,17,1,2345,1
6723,6,17,0,2380,0
6724,6,17,3,1435,0
6725,6,17,4,4310,1
6726,6,17,5,4297,1
6727,6,17,8,4304,1
6728,6,17,7,4266,1
6729,6,17,2,93,1
6730,6,17,6,1373,1
6731,6,17,1,3063,1
6732,6,17,0,1203,0
6733,6,17,3,2212,0
6734,6,17,4,4957,1
6735,6,17,5,4916,1
6736,6,17,8,4926,1
6737,6,17,7,4873,1
6738,6,17,2,2103,1
6739,6,17,6,2096,1
6740,6,17,1,3563,1
6741,6,17,0,541,0
6742,6,17,3,5113,0
6743,6,17,4,2504,1
6744,6,17,5,2098,1
6745,6,17,8,2109,1
6746,6,17,7,2009,1
6747,6,17,2,5667,1
6748,6,17,6,5478,1
6749,6,17,1,2121,1
6750,6,17,0,2653,0
6751,6,17,3,1780,0
6752,6,17,4,4767,1
6753,6,17,5,4517,1
6754,6,17,8,4535,1
6755,6,17,7,4455,1
6756,6,17,2,5773,1
6757,6,17,6,2303,1
6758,6,17,1,4126,1
6759,7,0,0,4316,0
6760,7,0,3,19,0
6761,7,0,4,173,1
6762,7,0,5,5235,1
6763,7,0,8,5351,1
6764,7,0,7,4908,1
6765,7,0,2,423,1
6766,7,0,6,2167,1
6767,7,0,1,1164,1
6768,7,0,0,5091,0
6769,7,0,3,1740,0
6770,7,0,4,3616,1
6771,7,0,5,1727,1
6772,7,0,8,1769,1
6773,7,0,7,1683,1
6774,7,0,2,4221,1
6775,7,0,6,1720,1
6776,7,0,1,412,1
6777,7,0,0,2438,0
6778,7,0,3,1581,0
6779,7,0,4,3427,1
6780,7,0,5,5773,1
6781,7,0,8,721,1
6782,7,0,7,680,1
6783,7,0,2,5773,1
6784,7,0,6,5375,1
6785,7,0,1,3774,1
6786,7,0,0,2214,0
6787,7,0,3,2882,0
6788,7,0,4,4770,1
6789,7,0,5,1942,1
6790,7,0,8,1992,1
6791,7,0,7,1881,1
6792,7,0,2,4347,1
6793,7,0,6,1047,1
6794,7,0,1,5356,1
6795,7,0,0,54,0
6796,7,0,3,2687,0
6797,7,0,4,4640,1
6798,7,0,5,1879,1
6799,7,0,8,1906,1
6800,7,0,7,1752,1
6801,7,0,2,564,1
6802,7,0,6,1261,1
6803,7,0,1,180,1
6804,7,0,0,1436,0
6805,7,0,3,468,0
6806,7,0,4,2811,1
6807,7,0,5,5755,1
6808,7,0,8,41,1
6809,7,0,7,5521,1
6810,7,0,2,148,1
6811,7,0,6,342,1
6812,7,0,1,4540,1
6813,7,0,0,4398,0
6814,7,0,3,5289,0
6815,7,0,4,2228,1
6816,7,0,5,5195,1
6817,7,0,8,5233,1
6818,7,0,7,4931,1
6819,7,0,2,5657,1
6820,7,0,6,508,1
6821,7,0,1,4997,1
6822,7,0,0,2583,0
6823,7,0,3,1535,0
6824,7,0,4,3897,1
6825,7,0,5,1355,1
6826,7,0,8,1379,1
6827,7,0,7,1131,1
6828,7,0,2,1419,1
6829,7,0,6,1772,1
6830,7,0,1,471,1
6831,7,0,0,1778,0
6832,7,0,3,788,0
6833,7,0,4,3045,1
6834,7,0,5,5773,1
6835,7,0,8,465,1
6836,7,0,7,306,1
6837,7,0,2,5773,1
6838,7,0,6,597,1
6839,7,0,1,5033,1
6840,8,18,0,5765,0
6841,8,18,3,19,0
6842,8,18,4,1326,1
6843,8,18,5,1204,1
6844,8,18,8,1450,1
6845,8,18,7,685,1
6846,8,18,2,2921,1
6847,8,18,6,4327,1
6848,8,18,1,3806,1
6849,8,18,0,3252,0
6850,8,18,3,4909,0
6851,8,18,4,3230,1
6852,8,18,5,817,1
6853,8,18,8,854,1
6854,8,18,7,642,1
6855,8,18,2,315,1
6856,8,18,6,1128,1
6857,8,18,1,5370,1
6858,8,18,0,4803,0
6859,8,18,3,3922,0
6860,8,18,4,2111,1
6861,8,18,5,4946,1
6862,8,18,8,4985,1
6863,8,18,7,4912,1
6864,8,18,2,2071,1
6865,8,18,6,4315,1
6866,8,18,1,2838,1
6867,8,18,0,4571,0
6868,8,18,3,5423,0
6869,8,18,4,3811,1
6870,8,18,5,1268,1
6871,8,18,8,1293,1
6872,8,18,7,1150,1
6873,8,18,2,5773,1
6874,8,18,6,647,1
6875,8,18,1,4749,1
6876,8,18,0,2758,0
6877,8,18,3,5372,0
6878,8,18,4,3811,1
6879,8,18,5,1922,1
6880,8,18,8,1958,1
6881,8,18,7,1803,1
6882,8,18,2,484,1
